,token_id,position,token,embedding_vec,sub-word
0,101,1,[CLS],"[0.043758574512836206, -0.06944739784873835, -0.012615935046937702, 0.011538087315872815, 0.014143191332324626, 0.07051609116060073, 3.515624811450038e-05, 0.000865519735221051, -0.010015355614249719, 0.00539289398407945, -0.009380225526623494, -0.016784587364521937, 0.017234435499368372, -0.0401408812802405, 0.006779276474818517, -0.005524358278995141, 0.005586295174883164, -0.0016336126384837357, -0.015649204114960524, 0.044768227826379105, -0.023720681405346562, 0.012504448758164761, -0.004437487693321311, -0.07057224850128413, -0.053893899700852295, -0.07150233650165555, 0.019797263013667847, -0.012753320677255316, 0.045253222591097604, 0.0034507334294621786, -0.04384784279217445, -0.027926830560789654, 0.013484304703428302, -0.026327495451951042, 0.031246371801872022, -0.05459189909038027, -0.026352773189486565, 0.06971485597535355, -0.04747766844724361, -0.00503491446406771, -0.06614499653334262, 0.011263221947857713, 0.031277288552669855, 0.007016967570401822, 0.018169532241207962, -0.028738605772582446, 0.01380627329157916, -0.06586502212520448, -0.01091072789748849, 0.02397342410956184, 0.01186970438697051, 0.05366336633828673, -0.03682609741486165, -0.00030367217099128006, -0.03488355764465114, 0.017537389443765164, -0.03755834446113291, 0.010973568100397782, 0.03587660100564669, 0.04660799243172979, -0.06330942230533014, 0.02739295196524783, 0.023667753433698754, -0.0015099507430942772, 0.007439081269796087, 0.0003796810223302653, -0.025822116533450346, 0.03613766973647062, 0.03985271953005353, -0.023483322781230304, 0.02280346135091759, 0.003712716611602351, 0.04043355027862132, -0.028524637785384284, -0.020079557911672815, 0.037133122741692885, -0.0062044896488974875, 0.05574218845361135, 0.025437378322925103, 0.009017767238282863, 0.006877897913286504, -0.002552557427343481, -0.01713795314640997, 0.020891781371774994, 0.058773763588796483, 0.014063829092972869, -0.06005520892144868, -0.03861526444447134, 0.0019020277814307603, -0.06738943785362528, 0.06196959077299759, 0.006406453992142022, -0.04699571978982096, 0.010976052039924394, 0.048811511778404336, -0.037175575076054984, 0.03927064309695745, 0.022474204393846675, 0.029138715680656724, -0.038344274814600954, -0.05834190482256551, -0.03142307326664101, 0.038883024705306135, -0.03542952656199647, 0.00764144928417007, -0.057163853782272296, -0.008764624577703134, -0.002062032615802524, -0.00030414166311298343, -0.008160557354964541, 0.031155729059485653, 0.009958850323911788, -0.014845915902926155, -0.05467883945032169, -0.006783936028377161, -0.0036350978352882174, 0.01468664535376839, -0.027175373226474592, -0.014052115200688846, 0.021216043208182725, -0.041621103687771575, 0.031461642433328406, 0.009984243838289653, 0.01369478576455122, 0.045012713846265644, 0.028704303632619232, -0.011491942505105752, 0.01285755326824815, 0.016740099338942615, 0.0070012312067557845, 0.028886904144200178, -0.0890343085798031, -0.005233208000369752, -0.035900179857324535, 0.10158151675956954, -0.04575661782509101, -0.09174886071730064, -0.0195642952417756, 0.03159744681201318, -0.028206653901817993, -0.09149020410721342, -0.04560433722539871, -0.0480875288459918, 0.042054175943900894, -0.04029569782616934, 0.016024328513678878, -0.019309908134922567, 0.020719551245804907, -0.01601459706764715, 0.034573553076293964, -0.027076827940689004, 0.0674526235296791, 0.010042932172189607, -0.015144747696433569, 0.04131098024693456, 0.03758542262143597, -0.019901676389890433, 0.032799941005973055, -0.0231967286618712, -0.29215336918744217, 0.006765596233597175, 0.038780452614266034, 0.03622739617015824, -0.03921549121933267, -0.05809639352754037, -0.02603602260789859, -0.023188325863452663, -0.04704592360047248, -0.002541706444011406, 0.009051340046052072, 0.008835909060573405, 0.020263336003757154, -0.014663962998709326, 0.013467426049546325, 0.09298891861488928, 0.003181479523535673, 0.09558068538675428, 0.042562623258287406, 0.02188415607507146, -0.0313185323501536, 0.049508693919633424, 0.012628822804960122, 0.013674420184593998, -0.019693673077019136, -0.00941120480929874, 0.044768307074699, -0.005001646886155585, -0.02119604538996, 0.014086850729901469, 0.057618838198851725, 0.07065531064657084, 0.0040793608209647725, -0.009857866294907024, 0.05478630017209512, 0.008326360318365896, 0.0008806649868872688, -0.07777625758481835, 0.01293791601763854, 0.004573021822852702, 0.0021730276269048845, 0.05525663895065361, -0.05485645474727943, -0.03961905833536223, 0.04414172032743362, -0.031128554315292715, 0.01020037196133237, -0.007648754369532607, -0.047596238792861886, -0.04842729611148838, -0.03672884486729429, -0.018517831083642907, 0.03096106546771116, -0.02446039760576764, 0.040817488576417656, -0.019850724673219928, 0.02548082869081584, -0.01047377866495946, -0.009339587235833922, -0.015971588756790812, 0.0004609986984971658, 0.00137780881313076, -0.041957393933232896, -0.05810265909783183, -0.02025029470211494, 0.004059704141994083, -0.02671234758193613, 0.020883046721016908, -0.01044882906499849, 0.017994487561626714, 0.014578716571605598, -0.014471723910221529, 0.058079587930703294, -0.03646310543861674, -0.013551155614277123, 0.06844025076331203, -0.03605013996715, -0.028810632589324207, -0.01413435266814668, 0.025813238245112453, 0.0008086479987945577, 0.05855630619901308, 0.08177556367232355, 0.01819603956595681, -0.024445152210228433, 0.0756467115917429, 0.005867172270915066, -0.029606278291509, 0.040367865803980905, 0.02427417148355164, 0.017082570953355507, 0.0017290144591742389, 0.029681905953785847, 0.008443618732813464, -0.009296872391412183, -0.04437398229397683, -0.0383476824923563, 0.006329705709091701, -0.02743510216539034, -0.010508999590131421, 0.03166113026657632, -0.016996694254457635, 0.02928451030066787, 0.014674209558820352, 0.011181934221983584, -0.01344873335209182, 0.0013700302500132446, -0.02092048907565584, 0.027397545891291564, 0.005965579491268345, -0.031370291409083005, -0.010143074187795519, 0.0005620987365170847, 0.024410518217925673, 0.04474910421618519, -0.029676658229103006, -0.0053393543144624744, 0.016797556847374245, 0.0121607822276785, 0.027568633107898213, 0.03698030473933132, -0.011060462644904262, 0.048857143951602094, 0.00957257605806114, 0.021897945282732655, -0.01770872554962647, -0.04643140736293064, -0.06344181157672958, 0.015640486799772414, 0.07791850336600432, 0.06636037365472885, 0.06564973415817811, -0.022806552035393376, 0.005623398247652557, -0.05711529932727852, -0.03328214969694535, -0.0005948635442044268, 0.02427049138969666, -0.003016903980401393, -0.09127155799263165, -0.028792898301238396, 0.03343486863890706, -0.013860139860515689, -0.00244682004696395, -0.004753727804286231, -0.00806704248010959, -0.05150613791646904, 0.014360594238888101, -0.0027747576433341647, 0.013565582523262445, -0.024496321859778642, 0.002888797523477372, 0.011913854368935292, -0.07797537394156676, -0.04757868529000583, 0.014023858221627387, -0.016010295369783017, -0.047439064609416264, 0.024441370579463592, -0.007737455528081623, 0.08850998188331825, 0.038077160922875275, 0.0013570134039072488, 0.005719899793563436, -0.05467382699408853, 0.0019381003164778098, -0.009285405531000322, -0.0475562728745364, 0.03845470734837033, 0.014093903830371849, -0.036633464561284385, -0.011057158980568768, -0.005818529899816411, -0.03607305263763875, -0.002544120112566864, -0.021177573101895195, -0.012528303740707224, 0.03211138950208219, 0.003610083846067335, -0.08433902393492716, 0.014813549155525301, 0.02705008410923548, 0.027739088814455724, 0.002909699577412613, 0.058055115058916675, -0.03795812499337763, -0.07231478532416742, 0.02268952703201299, 0.027674251306234156, -0.01503688949480568, 0.0072025386557237146, -0.020476174702396856, 0.0056887038162634854, 0.015615430709881587, -0.03588595230739394, 0.029300248521696402, -0.004656888524324563, -0.0004669929748575838, -0.060255895385534955, -0.013205653989883364, 0.0019288934262197423, 0.02010605037736168, -0.002981304768327448, 0.019116074173996942, 0.014148846442901911, 0.012256560013542864, 0.039266383499763254, 0.006812342217165917, 0.0018827255529533372, 0.01468421094444171, -0.02173698699201219, 0.022806814545453018, 0.0015745732592917616, 0.049934282162552954, 0.017447617194642606, 0.013907344617561304, -0.0001290321105784619, -0.004504018205689317, -0.03636589003869934, -0.004345779742072645, 0.010549167344021636, -0.06745344077797798, -0.0618528579977968, -0.037435861229719966, 0.0032814831641455244, 0.007455272692154002, 0.014974716711340479, -0.020901519009081715, 0.04362638336223651, 0.037880275901633814, -0.007978113482640882, 0.04013258249524182, 0.00807954947472003, 0.08183856608663763, 0.007621892284726745, 0.09513181299684652, 0.041099426856983104, -0.004750337462100854, -0.04260080608941533, -0.033321204259592084, -0.00036419811400419545, 0.008430664728148633, 0.05642090573630563, -0.03300007025531009, 0.03162321737503803, 0.003534792060458778, -0.007549056268343588, 0.030298336533555077, 0.005541819531853826, -0.015443819711410654, 0.011191569084125441, 0.004840041297634754, -0.015006932391631539, 0.016128625493931625, -0.01051926596232242, 0.04046920954606268, 0.0824344985931648, 0.012459342843341282, 0.03099423336609592, -0.00797589267230141, 0.017063569930406423, 0.04781337918936572, -0.05630224623632747, 0.013978016783334912, 0.012468462591403844, 0.028869142614504403, -0.0444070684675317, 0.03926892439901979, 0.045170343707550645, 0.03755274259552055, 0.027826549241496433, 8.7857926242902e-05, -0.04903047983928568, -0.03599131542520023, 0.03581473530942108, -0.00794184499374035, -0.09725569768806967, 0.008788943286742464, -0.02882540249494406, -0.04876744971254443, -0.030582716652977203, -0.028374088266179626, -0.005119300303947614, 0.05364294503685458, -0.03346158522875062, 0.0009591036427921587, -0.05587372580557194, 0.05384166515200354, 0.07548684296542095, 0.010523213519257035, 0.047146197490235714, -0.0065400629447147874, -0.014610295788827525, -0.003939825889533839, -0.03582119157098227, 0.039851441650895277, 0.012487639446562688, 0.020139136550916554, -0.00919677309560371, -0.005959339305204357, -0.18822957917910735, 0.03475394206444793, 0.014745102133983659, -0.06742577320829572, 0.0025474794983772818, 0.028423568935912136, 0.04915527117801547, -0.0003060421523625788, 0.013762618611613701, -0.01086500780818585, -0.016498226037102513, -0.018908670176544826, -0.033668804726207986, -0.027967489901914198, 0.00987127907304873, -0.048522205880598926, -0.025881116907609872, -0.043342030484424345, -0.04992072079381145, 0.0014937958492588115, -0.0026428398375253417, 0.010562775766453075, 0.05529268703016444, 0.058898128967806856, -0.006744479651983477, 0.04393627896415383, -0.0044312230517211055, -0.020727537990544012, -0.00244543799960396, -0.055847717497587414, -0.025481955502864303, 0.006276710252546483, 0.059343459948419455, -0.0035164021163513605, 0.025749901501948842, -0.006812026462141347, -0.0040121455535827, 0.009601096785437241, 0.029348154131071065, -0.009523962166827446, -0.009096990173947309, 0.03954755901524975, -0.005920045140215451, -0.02498234437614574, -0.026200074059604835, 0.07818658557313868, -0.050816271385769975, 0.02449504893364038, 0.027677059668570324, 0.051143626383163485, 0.015330089704580774, -0.005863999861609393, -0.00959576795505201, -0.027850932958923175, -0.005944121151275113, 0.0013446808484696945, 0.06257464178933234, 0.049249423135067055, 0.0184852823127573, 0.0033444982705733263, 0.009516292415367908, -0.05669772011768807, 0.004954900902586844, -0.020277135117458333, 0.0022763352414139795, -0.04163195080155678, -0.0034006599451492253, 0.016147111402801412, 0.024203306149998296, 0.01906129377287166, 0.02095777788667498, 0.01172060734087887, -0.04124501840317453, -0.022472235568399362, 0.039331461229454495, -0.025367449110150483, -0.0026673037319632246, -0.0015856609041103886, -0.04450655482711601, -0.042623783149163985, -0.026471333629064855, -0.05142410104632093, 0.012811919856795391, 0.011125814028950128, 0.028310756476036005, -0.025889428075158538, -0.06341223214132992, 0.0749815061475902, -0.0057994712980099054, -0.07855207387146018, -0.008777957488397449, -0.06199417261122406, 0.04102178331556901, -0.02077218946578311, -0.011425304574116642, -0.05205495729682049, -0.0013199428353315606, 0.013621180172686613, 0.027111409926281835, 0.03188944715269491, -0.013708986072871852, 0.053812437381023405, 0.03326670618060642, -0.041322233508359216, 0.03526077469431664, -0.027320769128376284, -0.03341713435082124, 0.06405565420355233, -0.04148551476545651, 0.007147023350256934, -0.01484654988948529, 0.05116839148312971, 0.023791323853000212, 0.010222401756007322, -0.010125539258764436, 0.03129786835074178, 0.028715202753114368, 0.0017020338114522888, 0.007622197514583828, -0.021100741855759986, 0.004256440263071998, 0.03755517700484723, 0.010068207433215133, -0.03149765831820928, -0.04346754001105316, -0.01616013908363864, -0.019498498085930342, 0.03468705400594916, -0.00142363229672576, 0.01743159665147446, -0.006036477638579145, -0.010142345474729014, -0.041196243538791054, 0.015195244973519694, 0.021871805719718307, 0.027115590275156132, -0.051704659910818275, -0.03267018426470004, -0.0008069991074824317, -0.002382312998045058, -0.0803252451230017, -0.00704450636156426, -0.016312438257155917, -8.135400153814009e-05, -0.013767156816182511, -0.041583683621722614, -0.021850797485416962, -0.019762947252899652, 0.03636823281715614, 0.03243239720435436, 0.006986312710536133, 0.03500810876191126, -0.03466834149641468, -0.00017372893690687337, 0.0004655163557720978, -0.010959776416226592, -0.033267815657084907, -0.00253145725260851, -0.00616810785966461, -0.0025636976979995364, 0.03392871692686348, -0.02897460479271056, 0.048618760052347235, -0.03746345698061233, -0.004088161099237769, 0.00042992581148314094, -0.02828314338957367, 0.017226963868708565, -0.0169888759123983, -0.034991991634853246, -0.0016831945355623593, 0.012387819996383834, 0.04217973995374963, 0.056557009772699986, 0.040229629492479456, 0.022264993782352024, -0.004216837772588513, 0.03688247764144475, -0.030816831048997885, -0.01744949191271005, -0.020661930287713497, -0.020969263940039316, -0.008626016170574687, -0.033580333883088655, 0.002828034802891498, 0.01798766230007602, -0.03741462515649893, -0.01102527267610726, 0.038883844430115014, -0.050892329960786235, 0.011811803583249483, 0.021877519028280515, -0.07497238763778263, 0.029941142067212267, 0.020991114187739513, 0.021149873337582975, 0.06122007502251988, -0.028219895800769935, 0.023703415177650112, 0.015282779695860301, -0.006293526993678546, -0.002758851948317109, 0.05730043330858601, -0.037342340782717524, -0.016465069283012737, -0.060022905325052736, -0.007408589240462676, -0.011403378792861548, -0.01622056097453623, 0.021021540589558012, -0.03627951679954714, -0.01716372990070981, -0.03563826416008177, -0.014433439542183745, 0.01810700160204825, 0.00480069574506342, -0.008530596240404833, 0.0016487996812561466, -0.015751711816740708, 0.029976504153454035, 0.0014179066056135693, 0.029249012006376286, -0.01705760277956956, 0.013161988165622921, -0.012832435265607409, 0.04493153880159636, -0.049243930235894545, -0.01613601416150655, -0.01955676417487587, 0.007080286358867959, 0.038863730215922446, 0.01615240370466419, -0.015700365096725743, -0.013255867706574876, -0.003068625891680848, 0.055841729296415586, 0.06891574563568349, 0.04954975445537742, -0.03192195134640057, -0.012410165546083356, -0.05216862910566545, -0.055406289496729495, -0.0219939595753017, -0.06438338563046533, -0.045945332839853616, -0.000931735576037612, -0.00979438281852611, -0.05124603502454381, 0.07654854756607286, 0.025197132088152784, 0.007586457141440075, -0.006808715987403363, 0.02151348691783703, -0.05598568386949924, 0.04422215241910392, 0.02713831968390513, -0.044593098945457973, -0.007164561374925513, 0.01613026370529439, 0.0063127930031972685, 0.019329044127666464, -0.0022401320704646083, -0.0011972616379007646, -0.037743523019620334, 0.0022275201337430602, 0.03637126158888201, -0.02164713673282474, 0.021862679780380756, 0.010606093641058991, 0.038353108525758906, -0.026282093594182966, 0.08223079573990265, 0.013849120629285719, 0.02966854022933408, 0.0033409144510444643, -0.02473318270538558, -0.02811472585074338, 0.015056301618414203, 0.08110432544981908, -0.0003149691582955592, -0.050766835293217405, 0.009310620117530932, 0.018000047326569128, -0.003656110403482058, -0.004174778584188379, 0.008848243937739081, -0.01554373203071438, 0.014485229557488108, -0.013289241155289356, 0.026791187277678596, 0.04449231984765543, -0.038254067937973986, -0.08159900336862437, -0.003520571320930674, -0.02220222168346764, 0.004085420221799007, 0.021337275802047372, 0.06755387811740099, 0.011721605374407508, 0.053846335849857166, -0.054402148894439076, -0.04900921157143469, -0.02665861969755941, 0.033584957527252345, 0.04507597381761936, 0.0078114455981232065, 0.018574177877341055, -0.0066682650568374285, -0.01445502108854931]",False
