,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,0.041,0.062,0.0996,0.0,0.0,0.0,0.0726,0.0371,0.1523,0.0341,0.0,1.0,0.0367,0.0,0.0329,0.0,0.0,0.0,0.113,0.083,0.0,0.041,0.0658,0.0844,0.1374,0.091
12,0.0,0.1315,0.0804,0.0,0.0,0.0,0.044,0.0,0.0527,0.0413,0.0527,0.0367,1.0,0.0385,0.0,0.0,0.0861,0.0,0.0342,0.1005,0.0,0.0,0.0,0.0,0.1498,0.1929
13,0.0,0.1627,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0716,0.0,0.0,0.0385,1.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.1328,0.1297,0.0716
14,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.0,1.0,0.0,0.0,0.0714,0.0307,0.0,0.0,0.0,0.0,0.0458,0.0448,0.0
15,0.1925,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0778,0.0,0.0,0.0,0.0,0.0322,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.0,0.0,0.0,0.0,0.0,0.0861,0.0,0.0,0.0,1.0,0.0,0.0,0.1557,0.0,0.0,0.0,0.0,0.1289,0.1068
17,0.0,0.0337,0.0721,0.0,0.0,0.0,0.0,0.0,0.0945,0.0,0.0,0.0,0.0,0.069,0.0714,0.0,0.0,1.0,0.0,0.0721,0.0,0.0,0.0,0.0458,0.0746,0.0988
18,0.0765,0.0434,0.0464,0.0,0.0,0.1622,0.0677,0.0346,0.0406,0.0318,0.0406,0.113,0.0342,0.0,0.0307,0.0,0.0,0.0,1.0,0.1083,0.0574,0.0,0.0,0.0984,0.1921,0.1591
19,0.0,0.068,0.0545,0.0477,0.0,0.0,0.0994,0.0407,0.0953,0.0374,0.0,0.083,0.1005,0.0,0.0,0.0778,0.1557,0.0721,0.1083,1.0,0.0337,0.0,0.0721,0.0231,0.1505,0.1745
20,0.0,0.0,0.0,0.0,0.0,0.0,0.1106,0.0,0.0442,0.0,0.0884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574,0.0337,1.0,0.0833,0.0,0.0,0.0279,0.0231
21,0.0,0.0,0.0449,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,1.0,0.0,0.1143,0.1488,0.0308
22,0.0,0.0,0.036,0.0,0.0,0.0,0.1182,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721,0.0,0.0,1.0,0.0458,0.0895,0.0
23,0.0,0.0216,0.0925,0.0,0.0,0.0,0.0506,0.0,0.1213,0.0,0.0,0.0844,0.0,0.1328,0.0458,0.0,0.0,0.0458,0.0984,0.0231,0.0,0.1143,0.0458,1.0,0.2202,0.0476
24,0.0186,0.0703,0.0828,0.0197,0.0155,0.0,0.1152,0.0505,0.1184,0.031,0.0,0.1374,0.1498,0.1297,0.0448,0.0322,0.1289,0.0746,0.1921,0.1505,0.0279,0.1488,0.0895,0.2202,1.0,0.1858
25,0.0,0.0582,0.1745,0.0,0.0,0.0,0.0818,0.0836,0.0654,0.0,0.0,0.091,0.1929,0.0716,0.0,0.0,0.1068,0.0988,0.1591,0.1745,0.0231,0.0308,0.0,0.0476,0.1858,1.0
