,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1925,0,0,0,0,0,0,0,0,0,0
1,0,1,0.0402,0,0,0,0.0242,0,0,0,0,0,0.0455,0.0385,0,0.0861,0,0,0,0,0,0,0,0.0256,0,0.0294
2,0,0.0402,1,0,0,0,0.0219,0,0.0246,0,0,0.0332,0.0206,0,0,0,0,0,0.0483,0.0556,0,0,0,0.0925,0.033,0.0399
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216,0
4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.0242,0.0219,0,0,0,1,0.0489,0,0,0,0.02,0,0,0,0,0,0,0.0194,0.0668,0.0811,0,0.0434,0,0.0397,0
7,0,0,0,0,0,0,0.0489,1,0,0,0,0.0371,0,0,0,0,0,0,0.036,0.0414,0,0,0,0,0.0185,0.0297
8,0,0,0.0246,0,0,0,0,0,1,0,0,0.0674,0,0,0,0,0,0.0488,0.0436,0.0502,0,0,0,0.1252,0.0223,0
9,0,0,0,0,0,0,0,0,0,1,0,0.0341,0,0.0716,0,0,0,0,0.0331,0.0381,0,0,0,0,0.017,0
10,0,0,0,0,0,0,0,0,0,0,1,0,0.0539,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0.0332,0,0,0,0.02,0.0371,0.0674,0.0341,0,1,0.0188,0,0.0329,0,0,0,0.0588,0.0338,0,0.041,0,0.0211,0.0527,0.0243
12,0,0.0455,0.0206,0,0,0,0,0,0,0,0.0539,0.0188,1,0.0394,0,0,0,0,0,0.0209,0,0,0,0,0.028,0.0751
13,0,0.0385,0,0,0,0,0,0,0,0.0716,0,0,0.0394,1,0,0,0,0,0,0,0,0,0,0,0.0474,0.0763
14,0,0,0,0,0,0,0,0,0,0,0,0.0329,0,0,1,0,0,0.0714,0,0,0,0,0,0,0,0
15,0.1925,0.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0793,0,0,0,0,0.0353,0
17,0,0,0,0,0,0,0,0,0.0488,0,0,0,0,0,0.0714,0,0,1,0,0.0367,0,0,0,0.0458,0.0164,0
18,0,0,0.0483,0,0,0,0.0194,0.036,0.0436,0.0331,0,0.0588,0,0,0,0,0,0,1,0.0657,0,0,0,0.1025,0.0878,0.0236
19,0,0,0.0556,0,0,0,0.0668,0.0414,0.0502,0.0381,0,0.0338,0.0209,0,0,0,0.0793,0.0367,0.0657,1,0.0343,0,0,0.0236,0.0673,0.0135
20,0,0,0,0,0,0,0.0811,0,0,0,0,0,0,0,0,0,0,0,0,0.0343,1,0.0833,0,0,0.0153,0.0246
21,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0.0833,1,0,0,0.0408,0
22,0,0,0,0,0,0,0.0434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,0.0256,0.0925,0,0,0,0,0,0.1252,0,0,0.0211,0,0,0,0,0,0.0458,0.1025,0.0236,0,0,0,1,0.105,0.0169
24,0,0,0.033,0.0216,0,0,0.0397,0.0185,0.0223,0.017,0,0.0527,0.028,0.0474,0,0,0.0353,0.0164,0.0878,0.0673,0.0153,0.0408,0,0.105,1,0.0603
25,0,0.0294,0.0399,0,0,0,0,0.0297,0,0,0,0.0243,0.0751,0.0763,0,0,0,0,0.0236,0.0135,0.0246,0,0,0.0169,0.0603,1
